cast,director,id,budget,genres,imdb_id,original_language,popularity,poster_path,production_companies,release_date,revenue,status,title,imdb_rating
Amy Adams,Tom Ford,340666,22500000.0,Drama,4550098,en,18.908782,/9Moizj8qxcZK6DqEE1MTO3pQAEw.jpg,Universal Pictures,2016-11-04,29252978.0,Released,Nocturnal Animals,7.2
Will Ferrell,Sean Anders,274167,50000000.0,Comedy,1528854,en,8.009226,/diEAZtU6KJzo6VStL5US8arkdIQ.jpg,Paramount Pictures,2015-12-25,242786137.0,Released,Daddy's Home,5.8
Tina Fey,Jason Moore,266294,30000000.0,Comedy,1850457,en,13.799419,/xXvU4owBdaCxPctBq98v83wcP2A.jpg,Little Stranger,2015-12-18,105011053.0,Released,Sisters,5.8
Jack Black,Jennifer Yuh Nelson,140300,145000000.0,Action,2267968,en,14.696548,/MZFPacfKzgisnPoJIPEFZUXBBT.jpg,Twentieth Century Fox Film Corporation,2016-01-23,521170825.0,Released,Kung Fu Panda 3,6.7
Lily James,Burr Steers,58431,28000000.0,Romance,1374989,en,7.954623,/ycUjupnyTAOvBeBqS64aM7sUqyo.jpg,Lionsgate,2016-02-04,16374328.0,Released,Pride and Prejudice and Zombies,5.5
Natalie Portman,Gavin O'Connor,174751,25000000.0,Action,2140037,en,8.826071,/nkIy7P21LL6kWgBI4YfGrHAkans.jpg,Handsomecharlie Films,2016-01-01,1397284.0,Released,Jane Got a Gun,5.4
C. Thomas Howell,Andrew Erwin,333596,12000000.0,Drama,4183692,en,3.216606,/yeAaG29HcZaXV9mpWQ9v13WSyDf.jpg,Sony Pictures,2015-10-15,14394097.0,Released,Woodlawn,6.8
Kate Mara,Jerry Jameson,331190,2000000.0,Crime,3268668,en,5.396271,/jZHi6N9SL2Y0O6ZhA1mFSXfSP07.jpg,Itaca Films,2015-09-17,2801508.0,Released,Captive,5.6
Natalie Dormer,Jason Zada,329440,10000000.0,Horror,3387542,en,7.384688,/ox9y8ia8lGqtkmLZD3YghA7sZkU.jpg,Lava Bear Films,2016-01-07,40055439.0,Released,The Forest,4.8
Mabel Normand,F. Richard Jones,54242,250000.0,Comedy,0009369,en,0.211008,/nKYY1cyxruMIDg2l6g8NOJA28JM.jpg,Mabel Normand Feature Film Company,1918-08-01,8000000.0,Released,Mickey,7.5
Rob Schneider,Trevor Wall,276905,18000000.0,Adventure,1594972,en,7.008103,/qv09dxeJoNQIbalsl47yObGgcc5.jpg,Lionsgate,2016-01-14,17062499.0,Released,Norm of the North,4.1
Kevin Hart,Tim Story,323675,40000000.0,Action,2869728,en,9.420931,/A739odgY2FjoLvYLYdypUc6GpaY.jpg,Universal Pictures,2016-01-14,124827316.0,Released,Ride Along 2,6.1
Taron Egerton,Dexter Fletcher,319888,23000000.0,Comedy,1083452,en,7.528276,/hPM6huKXieBuDxgw4rssLbq0ijG.jpg,Studio Babelsberg,2016-02-26,46152411.0,Released,Eddie the Eagle,7.2
Jeremy Irvine,Roland Emmerich,273899,13500000.0,Drama,3018070,en,3.531089,/eRrV1AP8m2dN73Gm8KJSgHRJogX.jpg,Centropolis Entertainment,2015-09-18,187674.0,Released,Stonewall,5.2
Lauren Cohan,William Brent Bell,321258,10000000.0,Horror,3882082,en,17.028854,/yHhBfL2msdFWwLpjGSgPJpVmxQN.jpg,Lakeshore Entertainment,2016-01-22,64188367.0,Released,The Boy,5.8
Kate Bosworth,Michael Polish,343795,5000000.0,Drama,4337690,en,4.222496,/jdika2rcQA5ScfHqdXMDkGbkjL8.jpg,Emmett/Furla Films,2015-09-11,4842699.0,Released,90 Minutes in Heaven,5.4
Tom Felton,Kevin Reynolds,335778,20000000.0,Action,3231054,en,8.759801,/cr8lQd94bxlhyDfimweUMnLZoxf.jpg,Columbia Pictures,2016-02-19,46069568.0,Released,Risen,5.7
Zac Efron,Dan Mazer,291870,11500000.0,Comedy,1860213,en,16.290586,/cZEx6mB5Ftnt7LvlDjTKXcrTvyg.jpg,Lionsgate,2016-01-21,94073028.0,Released,Dirty Grandpa,5.7
Chris Pine,Craig Gillespie,300673,80000000.0,Action,2025690,en,10.385757,/5vfRMplGxOzMiJu0FGFCA1ic44Q.jpg,Walt Disney Pictures,2016-01-25,52099090.0,Released,The Finest Hours,6.3
Stanislav Boklan,Oles Sanin,293122,722083.0,History,3037582,en,0.817488,/7hs2nA5gE8Nj8yQSfkhEYJJcxyl.jpg,,2014-11-12,499168.0,Released,The Guide,8.6
Nate Parker,Nate Parker,339408,8500000.0,Drama,4196450,en,5.933047,/5TV8aL6bAD3Sd337vCtwcA23caF.jpg,Phantom Four,2016-09-09,15861566.0,Released,The Birth of a Nation,6.4
Emilia Clarke,Thea Sharrock,296096,20000000.0,Drama,2674426,en,34.34759,/oN5lELHH5Xheiy0YdhnY3JB4hx2.jpg,New Line Cinema,2016-06-02,207945075.0,Released,Me Before You,7.6
Casey Affleck,John Hillcoat,146198,20000000.0,Action,1712261,en,12.892504,/dwRHF43p50wLIYAIxrUhLkK3jCI.jpg,Worldview Entertainment,2016-02-19,12639297.0,Released,Triple 9,5.6
Brenton Thwaites,Alex Proyas,205584,140000000.0,Fantasy,2404233,en,13.337707,/uPqAW07bGoljf3cmT5gecdOvVol.jpg,Summit Entertainment,2016-02-25,150680864.0,Released,Gods of Egypt,5.2
Stephan James,Stephen Hopkins,323677,5000000.0,Action,3499096,en,7.979302,/szLfTQ2vLFQkNbP3dc0pnco1rje.jpg,Forecast Pictures,2016-02-19,24804129.0,Released,Race,7.0
Mary Elizabeth Winstead,Dan Trachtenberg,333371,15000000.0,Thriller,1179933,en,14.421528,/aeiVxTSTeGJ2ICf1iSDXkF3ivZp.jpg,Paramount Pictures,2016-03-10,108286421.0,Released,10 Cloverfield Lane,6.8
Gerard Butler,Babak Najafi,267860,60000000.0,Action,3300542,en,15.037993,/9j2AmDhZvdwMyYKpqe4CtBkN1Tw.jpg,Millennium Films,2016-03-02,205754447.0,Released,London Has Fallen,5.8
Ginnifer Goodwin,Byron Howard,269149,150000000.0,Animation,2948356,en,26.024868,/sM33SANp9z6rXW8Itn7NnG1GOEs.jpg,Walt Disney Pictures,2016-02-11,1023784195.0,Released,Zootopia,7.7
Tina Fey,Glenn Ficarra,279641,35000000.0,War,3553442,en,8.155604,/96vLovyljHFXIZIF0Ffar5qcldV.jpg,Paramount Pictures,2016-03-04,23083334.0,Released,Whiskey Tango Foxtrot,6.0
Adam Greaves-Neal,Cyrus Nowrasteh,318850,18500000.0,Drama,1002563,en,1.729199,/lPlcxAdLzXJCMibZ1iUqXHRZFJa.jpg,Focus Features,2016-03-10,6490401.0,Released,The Young Messiah,6.4
Sacha Baron Cohen,Louis Leterrier,267193,35000000.0,Action,3381008,en,13.912531,/iqWRyStIQikuQkZxEfkss8NqsbS.jpg,Columbia Pictures,2016-02-24,25182929.0,Released,Grimsby,5.7
Imran Khan,Abbas Tyrewala,14467,2300000.0,Drama,0473367,en,1.970054,/diebzOOyPMcnJf8PRcKKPYTKIGO.jpg,PVR Cinemas,2008-07-04,11100000.0,Released,Jaane Tu... Ya Jaane Na,6.7
Sudeep,Ram Gopal Varma,15979,750000.0,Foreign,1267500,en,0.686155,/lDOm0BFvcG6ZQyPzxfX4F3KM3oM.jpg,One More Thought Entertainment,2008-08-22,2760000.0,Released,Phoonk,3.5
Jelly Lin,Stephen Chow,381890,60720000.0,Comedy,4701660,en,5.296052,/v953XL36EF6u3ktmuRtXWwepVRM.jpg,China Film Group,2016-02-08,553810228.0,Released,The Mermaid,6.2
Elle Fanning,Nicolas Winding Refn,301365,7000000.0,Thriller,1974419,en,13.410522,/pksGBk7yJqSuQ2F47S9eoqbtjWt.jpg,Bold Films,2016-06-08,1333124.0,Released,The Neon Demon,6.4
Helen Mirren,Gavin Hood,333352,13000000.0,Drama,2057392,en,10.564701,/7IUUuB9Nwtp2Lslpt4Jo4bzMGoX.jpg,Entertainment One,2015-09-11,18704595.0,Released,Eye in the Sky,7.2
Sally Field,Michael Showalter,320588,1000000.0,Comedy,3766394,en,14.992311,/hLzelb2k68qgtnxuWLicqDoBNzV.jpg,Red Crown Productions,2015-11-27,14444999.0,Released,"Hello, My Name Is Doris",6.5
Tippi Hedren,Noel Marshall,2989,17000000.0,Adventure,0083001,en,1.307263,/3v5T5ahdzSg8EzPddprTaEeAmrM.jpg,American Filmworks,1981-11-12,2000000.0,Released,Roar,5.6
Sam Rockwell,Paco Cabezas,333385,8000000.0,Action,2091935,en,7.317816,/y1VT2NoBOx3aC2exhkyN9AGUkMR.jpg,Amasia Entertainment,2016-02-29,34694.0,Released,Mr. Right,6.3
Jennifer Garner,Patricia Riggen,339984,16000000.0,Drama,4257926,en,7.528099,/3sPIq0Uqe8SN5T0Pq7vUOFLb2Bk.jpg,TriStar Pictures,2016-03-17,73883359.0,Released,Miracles from Heaven,6.8
Meryl Streep,Stephen Frears,315664,29000000.0,Comedy,4136084,en,10.829116,/aBjQeNw7JBpXWGFaPYcGNlecRyr.jpg,BBC Films,2016-05-06,48902953.0,Released,Florence Foster Jenkins,6.7
John Corbett,Kirk Jones,302688,18000000.0,Romance,3760922,en,6.344961,/gN7Su6RP9zDXJigHGyGLnRaWqsb.jpg,Universal Pictures,2016-03-23,88923251.0,Released,My Big Fat Greek Wedding 2,5.6
Tom Hiddleston,Marc Abraham,297806,13000000.0,Drama,1490785,en,4.654312,/xisJZ4Lmeib5ZzI2aIqwpMlGaQX.jpg,Bron Studios,2016-02-05,1646788.0,Released,I Saw the Light,5.9
Jordan Peele,Peter Atencio,342521,15000000.0,Action,4139124,en,7.942084,/udU6t5xPNDLlRTxhjXqgWFFYlvO.jpg,New Line Cinema,2016-04-21,20566327.0,Released,Keanu,6.0
Morgan Saylor,Elizabeth Wood,336011,700000.0,Drama,4129870,en,6.021721,/tbpza4ApPHcuYNpzXupWH60ZoKy.jpg,Killer Films,2016-09-02,200242.0,Released,White Girl,5.5
Kate Beckinsale,Whit Stillman,296360,3000000.0,Comedy,3068194,en,12.822085,/v1Vrrmh8CH9waRdwbRRZqKy8Jr5.jpg,Blinder Films,2016-05-27,14016568.0,Released,Love & Friendship,6.4
,Marah Strauch,292081,400000.0,Documentary,1322313,en,0.984906,/np1wtAPrxwvmQXj5MGnn2bw5rtS.jpg,,2015-05-22,88097.0,Released,Sunshine Superman,7.2
Blake Jenner,Richard Linklater,295699,10000000.0,Comedy,2937696,en,6.737797,/mIpd0rGxruvxCnMSmh4gd8wuhmv.jpg,Annapurna Pictures,2016-03-30,3400278.0,Released,Everybody Wants Some!!,6.3
Ferdia Walsh-Peelo,John Carney,369557,4000000.0,Romance,3544112,en,10.672862,/s0C78plmx3dFcO3WMnoXCz56FiN.jpg,Cosmo-Films,2016-03-11,13624522.0,Released,Sing Street,8.0
Adam Driver,Jim Jarmusch,370755,5000000.0,Comedy,5247022,en,10.300307,/AuJ1ZlfqwuAr9H5Qr1U9KILylse.jpg,Amazon Studios,2016-11-17,2152738.0,Released,Paterson,7.0
Chris Hemsworth,Cedric Nicolas-Troyan,290595,115000000.0,Action,2381991,en,17.260203,/b77l5vmp6PYsc98LE6Uf1mXtmHh.jpg,Universal Pictures,2016-04-06,164602163.0,Released,The Huntsman: Winter's War,6.0
Seth Rogen,Nicholas Stoller,325133,35000000.0,Comedy,4438848,en,9.914008,/bWUeJHbKIyT306WtJFRHoSzX9nk.jpg,Universal Pictures,2016-05-04,108758521.0,Released,Neighbors 2: Sorority Rising,5.6
George Clooney,Jodie Foster,303858,27000000.0,Thriller,2241351,en,11.953822,/4BKptydRqLY9dQoAghJJJmrJuwR.jpg,TriStar Pictures,2016-05-12,93282604.0,Released,Money Monster,6.5
Kevin Spacey,Barry Sonnenfeld,322240,30000000.0,Fantasy,4383594,en,10.000208,/ni1AgkFH0RftjgBaUOjjnmOpcYp.jpg,EuropaCorp,2016-08-03,57814445.0,Released,Nine Lives,5.5
Ice Cube,Malcolm D. Lee,326423,20000000.0,Comedy,3628584,en,8.468401,/aUPjbU8gnMtl84Qyybi873jawE5.jpg,New Line Cinema,2016-04-15,55030051.0,Released,Barbershop: The Next Cut,6.2
Benjamin Walker,Ross Katz,330483,10000000.0,Drama,3797868,en,8.28378,/7EenqQdtZjOeBAAlxNtnG1eLHnf.jpg,Lionsgate,2016-02-04,18730891.0,Released,The Choice,6.7
Ellen DeGeneres,Andrew Stanton,127380,200000000.0,Adventure,2277860,en,14.477677,/z09QAf8WbZncbitewNk6lKYMZsh.jpg,Walt Disney Pictures,2016-06-16,1028570889.0,Released,Finding Dory,6.8
Melissa McCarthy,Ben Falcone,323676,29000000.0,Comedy,2702724,en,7.533146,/w8smnnIVlEeFwD4Z0pKPC3RN2xT.jpg,Universal Pictures,2016-04-07,78636257.0,Released,The Boss,5.5
Idris Elba,James Watkins,333669,20000000.0,Action,2368619,en,12.119295,/8QcOMU8vFSInSJ1kE7Naor7L2vM.jpg,StudioCanal,2016-04-22,14397593.0,Released,Bastille Day,6.0
Matthew McConaughey,Gary Ross,316152,50000000.0,War,1124037,en,10.223582,/sxutq7sXcaMy8b4OguaWZwWrchM.jpg,Larger Than Life Productions,2016-06-24,25035950.0,Released,Free State of Jones,6.6
Jason Sudeikis,Fergal Reilly,153518,73000000.0,Family,1985949,en,11.171927,/t2mZzQXjpQxmqtJOPpe8Dr2YpMl.jpg,Columbia Pictures,2016-05-11,349779543.0,Released,The Angry Birds Movie,5.9
Bruce Willis,Max Adams,384737,10500000.0,Action,4651410,en,11.548303,/1mTIqnBQfYjC1iC6YfrU1QlGHfl.jpg,Herrick Entertainment,2016-07-15,100659.0,Released,Precious Cargo,5.1
Ajith Kumar,Vishnuvardhan,188540,9200000.0,Action,2555958,en,0.882864,/yoBmW0zdo3m97QFieaxfRELEino.jpg,Sri Sathya Sai Movies,2013-10-31,21000000.0,Released,Arrambam,6.0
Ajith Kumar,S. J. Surya,69428,500000.0,Romance,0368400,en,0.509127,/g9XXkwyRuVAFHTQaFGx2yBRrUar.jpg,,1999-05-01,500000.0,Released,Vaali,6.0
Ajith Kumar,K. S. Ravikumar,69417,500000.0,Action,0417241,en,0.45621,/8iPqwTunVUFHO19zxyNZi3AqLEi.jpg,Nic Arts,2002-12-05,500000.0,Released,Villan,6.7
Ajith Kumar,Saravana Subbiah,69399,500000.0,Drama,1039952,en,0.233572,/fG0RfUuzwsMjf321CpJbZ5QMy9b.jpg,Nic Arts,2001-06-08,500000.0,Released,Citizen,5.9
Ajith Kumar,Saran,69427,500000.0,,0984177,en,0.493342,/1ZY9hTkwiV0NjJoSM2zIyojQulD.jpg,,1999-08-25,500000.0,Released,Amarkalam,6.6
Ajith Kumar,V. Z. Durai,69404,500000.0,Drama,1388441,en,0.284847,/s6nXugWnZfhD5yOqobpmHcZr8r5.jpg,,2000-02-02,500000.0,Released,Mugavari,7.5
Ajith Kumar,Vasanth,69422,500000.0,Action,0377321,en,0.370114,/gVmFsIwAK59cZ47VBkxDFwroon3.jpg,,1995-09-25,500000.0,Released,Aasai,6.0
Ajith Kumar,Agathiyan,69423,500000.0,Romance,0984202,en,0.071908,/9YVMySKhj3o43gvc2loyJl2tNam.jpg,Sivashakthi Movie Makers,1996-07-12,500000.0,Released,Kadhal Kottai,7.0
Jennifer Aniston,Garry Marshall,353069,25000000.0,Comedy,4824302,en,8.309565,/7tgBdoplLSkHfaB523tzqLACs1Z.jpg,Open Road Films (II),2016-04-28,48418160.0,Released,Mother's Day,5.8
Joseph Gordon-Levitt,Oliver Stone,302401,40000000.0,Drama,3774114,en,14.384554,/mWOotrG1MMKP9iCy2uPepbu27jk.jpg,Endgame Entertainment,2016-09-15,37279439.0,Released,Snowden,7.0
James Arnold Taylor,Jericca Cleland,234004,20000000.0,Action,2865120,en,9.115939,/q4KgzBRorknuSeQN1q8jxlyg8ux.jpg,Rainmaker Entertainment,2016-04-13,8821329.0,Released,Ratchet & Clank,5.4
Hailee Steinfeld,Peter Billingsley,257440,16500000.0,Thriller,2978102,en,7.35578,/cxIj8Cp1iYKTNGwCVAk2pBXmP8h.jpg,WWE Studios,2016-04-29,21256.0,Released,Term Life,5.7
Russell Crowe,Shane Black,290250,50000000.0,Action,3799694,en,16.075615,/vNCeqxbKyDHL9LUza03V2Im16wB.jpg,Silver Pictures,2016-05-15,62788218.0,Released,The Nice Guys,7.0
Tom Hanks,Tom Tykwer,270010,30000000.0,Comedy,2980210,en,9.104543,/dDHJBd2iv7KTDzI7ybNLs31vvkM.jpg,X-Filme Creative Pool,2016-04-22,4212494.0,Released,A Hologram for the King,5.8
Blake Lively,Jaume Collet-Serra,332567,17000000.0,Horror,4052882,en,13.689175,/6vuxwCfBejPfUjMxrPgk0ANmVFq.jpg,Columbia Pictures,2016-06-24,119100758.0,Released,The Shallows,6.2
Billy Connolly,Karl Zwicky,89868,137731.0,Adventure,0119870,en,1.78367,/iLTqPlkaFoFLPk5nTvbfaG09CwH.jpg,,1997-09-25,1778391.0,Released,Paws,3.9
Johnny Depp,James Bobin,241259,170000000.0,Family,2567026,en,14.61608,/7rfucKCjV01OEsGr9grXa34Aywd.jpg,Walt Disney Pictures,2016-05-25,299370084.0,Released,Alice Through the Looking Glass,6.5
Ruby Barnhill,Steven Spielberg,267935,140000000.0,Adventure,3691740,en,18.769476,/xMvzfhXZdfeLBZZUIQRB4vw1EtA.jpg,Walt Disney Pictures,2016-06-01,183345589.0,Released,The BFG,6.0
Seth Rogen,Conrad Vernon,223702,19000000.0,Adventure,1700841,en,17.56963,/w90cORtNWQAd2k93aFlIBbpQYTC.jpg,Columbia Pictures,2016-07-11,140705322.0,Released,Sausage Party,5.6
Viggo Mortensen,Matt Ross,334533,5000000.0,Adventure,3553976,en,16.519276,/fnaGmGCWgGOQjCpM0TqKPZJ5x85.jpg,Electric City Entertainment,2016-07-02,5879736.0,Released,Captain Fantastic,7.9
Susan Sarandon,Lorene Scafaria,337154,3200000.0,Comedy,4501454,en,5.510288,/jRkOmIqH0FicZBgkQSOip49syxl.jpg,,2016-04-05,4267218.0,Released,The Meddler,6.0
Jesse Eisenberg,Jon M. Chu,291805,90000000.0,Action,3110958,en,39.540653,/hU0E130tsGdsYa4K9lc3Xrn5Wyt.jpg,Summit Entertainment,2016-06-02,334901337.0,Released,Now You See Me 2,6.7
Jesse Eisenberg,Woody Allen,339397,30000000.0,Comedy,4513674,en,9.2467,/hRrF8R32WIldNEMLOhtNrz9OfAZ.jpg,Gravier Productions,2016-05-11,43763247.0,Released,Café Society,6.4
Paul Dano,Dan Kwan,347031,3000000.0,Comedy,4034354,en,9.196678,/9BdJz7b4WdJul0KVu42YFEgqzyp.jpg,A24,2016-06-24,4210454.0,Released,Swiss Army Man,6.8
Megan Fox,Dave Green,308531,135000000.0,Fantasy,3949660,en,13.047776,/5BCpxPLyp4wGcTribpZ6WtNkVJ5.jpg,Paramount Pictures,2016-06-01,245623848.0,Released,Teenage Mutant Ninja Turtles: Out of the Shadows,5.8
Kevin Bacon,Greg McLean,257345,4000000.0,Horror,1878841,en,12.187189,/g3IYNRZhWmn9wceOxwVuOqAymZa.jpg,Universal Pictures,2016-05-13,10898293.0,Released,The Darkness,4.5
Patrick Wilson,James Wan,259693,40000000.0,Horror,3065204,en,14.767317,/e3lBJCedHnZPfNfmBArKHZXXNC0.jpg,New Line Cinema,2016-05-13,320170008.0,Released,The Conjuring 2,7.0
Melissa McCarthy,Paul Feig,43074,144000000.0,Action,1289401,en,17.162744,/4qnJ1hsMADxzwnOmnwjZTNp0rKT.jpg,Columbia Pictures,2016-07-14,229147509.0,Released,Ghostbusters,5.3
Dwayne Johnson,Rawson Marshall Thurber,302699,50000000.0,Action,1489889,en,11.374041,/9M5ibpQUjoVFjjnP2AdLcof4hAk.jpg,New Line Cinema,2016-06-15,216972543.0,Released,Central Intelligence,6.2
Matt Damon,Paul Greengrass,324668,120000000.0,Action,4196776,en,19.133256,/lFSSLTlFozwpaGlO31OoUeirBgQ.jpg,The Kennedy/Marshall Company,2016-07-27,415484914.0,Released,Jason Bourne,5.9
Alexander Skarsgård,David Yates,258489,180000000.0,Action,0918940,en,45.38298,/6FxOPJ9Ysilpq0IgkrMJ7PubFhq.jpg,Village Roadshow Pictures,2016-06-29,356743061.0,Released,The Legend of Tarzan,5.5
Elizabeth Mitchell,James DeMonaco,316727,10000000.0,Action,4094724,en,13.1789,/bjOJFjUffRZQpNQ9g3yvc9F6LBM.jpg,Universal Pictures,2016-06-29,118587880.0,Released,The Purge: Election Year,6.1
Zac Efron,Jake Szymanski,316023,33000000.0,Comedy,2823054,en,12.237571,/u8ynhM5I8D7jG2dUE6KlsOgwYYp.jpg,Twentieth Century Fox Film Corporation,2016-07-07,77068246.0,Released,Mike and Dave Need Wedding Dates,5.9
Ray Romano,Mike Thurmeier,278154,105000000.0,Adventure,3416828,en,20.151037,/gRi7lTBBiRBhn9aJID5MdldcJEJ.jpg,Blue Sky Studios,2016-06-23,408579038.0,Released,Ice Age: Collision Course,5.6
Teresa Palmer,David F. Sandberg,345911,4900000.0,Horror,4786282,en,11.494907,/sXqrTXcBf9TdIv5rfgeFNu9Iwu7.jpg,New Line Productions,2016-07-21,148868835.0,Released,Lights Out,6.3
Bryce Dallas Howard,David Lowery,294272,65000000.0,Adventure,2788732,en,12.189941,/t197z6QAwIYbDU3paUlBIGWSv6l.jpg,Walt Disney Pictures,2016-08-10,143695338.0,Released,Pete's Dragon,6.2
Woody Harrelson,Kieran Darcy-Smith,333386,10000000.0,Western,2436682,en,5.927867,/lpBUXFTWMaoWsWBGgu98LgUoTHE.jpg,26 Films,2016-06-24,4500.0,Released,The Duel,5.5
Emma Roberts,Henry Joost,328387,19000000.0,Mystery,3531824,en,14.9837,/uM1dNEmcAeyDGjMcFLlkKOyBgft.jpg,Lionsgate,2016-07-27,85241496.0,Released,Nerve,7.1
Tom Hanks,Clint Eastwood,363676,60000000.0,Drama,3263904,en,18.275689,/h6O5OE3ueRVdCc7V7cwTiQocI7D.jpg,Malpaso Productions,2016-09-07,238470033.0,Released,Sully,7.0
Bryan Cranston,Brad Furman,325789,25000000.0,Crime,1355631,en,11.504398,/xcyj3UUtW7banYo1iQiT4wqSPjY.jpg,Good Films,2016-07-13,15436808.0,Released,The Infiltrator,6.6
Miles Teller,Todd Phillips,308266,40000000.0,Comedy,2005151,en,16.453573,/wJXku1YhMKeuzYNEHux7XtaYPsE.jpg,The Mark Gordon Company,2016-08-17,86234523.0,Released,War Dogs,6.8
Kevin Conroy,Sam Liu,382322,3500000.0,Action,4853102,en,6.488277,/zm0ODjtfJfJW0W269LqsQl5OhJ8.jpg,DC Comics,2016-07-21,3775000.0,Released,Batman: The Killing Joke,6.2
Helene Costello,Bryan Foy,173689,75000.0,Crime,0019096,en,0.251353,/3z3obyNmEyN6KEUGlrQ4SKPJPL2.jpg,Warner Bros.,1928-07-18,1200000.0,Released,Lights of New York,5.7
Mila Kunis,Jon Lucas,376659,20000000.0,Comedy,4651520,en,9.362056,/8sH6LX06JijKQehWo0iSJtbp446.jpg,STX Entertainment,2016-07-28,183936074.0,Released,Bad Moms,6.3
Jeff Bridges,David Mackenzie,338766,12000000.0,Crime,2582782,en,12.565896,/6YOrNBdoXvT8aC5VPLkkN6t5z0V.jpg,Sidney Kimmel Entertainment,2016-08-12,37589296.0,Released,Hell or High Water,7.2
Jane Levy,Fede Alvarez,300669,9900000.0,Crime,4160708,en,25.869883,/lw0IqOSMsQcy1QnVIEIDppLmNwk.jpg,Ghost House Pictures,2016-08-25,157100845.0,Released,Don't Breathe,6.7
Claire Holt,Johannes Roberts,403119,5500000.0,Drama,2932536,en,52.854103,/2IgdRUTdHyoI3nFORcnnYEKOGIH.jpg,Dimension Films,2017-06-15,44235023.0,Released,47 Meters Down,5.1
Dinesh D'Souza,Dinesh D'Souza,391995,5000000.0,History,5646136,en,1.628629,/eHwsT4jYt9y8La2Vw8xddiqz6n6.jpg,,2016-07-01,13000000.0,Released,Hillary's America: The Secret History of the Democratic Party,6.6
,Mihalis Kakogiannis,47034,5.0,Drama,0144134,en,0.00188,/4rdpxyb0S5TYsotTU8hkMFl8bxe.jpg,,1999-01-01,135.0,Released,The Cherry Orchard,0.0
Hailee Steinfeld,Kelly Fremon Craig,376660,9000000.0,Comedy,1878870,en,9.51953,/gxK80WUwkQePpXpzRdpob0i7DD5.jpg,Gracie Films,2016-11-18,18803648.0,Released,The Edge of Seventeen,7.3
Jamie Dornan,Sean Ellis,351339,9000000.0,History,4190530,en,8.475983,/egWtIihm9ICfPRPi3LZIjLvADMF.jpg,LD Entertainment,2016-08-12,4600000.0,Released,Anthropoid,6.9
Alycia Debnam-Carey,Simon Verhoeven,368031,9900000.0,Horror,3352390,en,14.282584,/8sc2FXCczMd4lb8j5YiT0S6aQiO.jpg,Wiedemann & Berg Filmproduktion,2016-01-07,2400000.0,Released,Friend Request,5.3
Jason Statham,Dennis Gansel,278924,40000000.0,Action,3522806,en,14.288577,/nhPKl3mDUPXpCrX5onoGmt6kC4U.jpg,Davis-Films,2016-08-25,125729635.0,Released,Mechanic: Resurrection,5.3
Denzel Washington,Antoine Fuqua,333484,90000000.0,Adventure,2404435,en,13.809622,/z6BP8yLwck8mN9dtdYKkZ4XGa3D.jpg,Columbia Pictures,2016-09-14,162360636.0,Released,The Magnificent Seven,5.9
Dennis Alwood,Steven Hahn,32147,15000000.0,Adventure,0090065,en,0.732814,/wqRaHNviAwJ3jnfXP24P4e3sRnk.jpg,,1985-01-01,3360800.0,Released,Starchaser: The Legend of Orin,6.8
Jackie Chan,Renny Harlin,270774,32000000.0,Action,2238032,en,10.912208,/sDTGLqXanwudLeOXKqfNgkxjSdU.jpg,InterTitle Films,2016-07-21,58500000.0,Released,Skiptrace,5.5
Trevante Rhodes,Barry Jenkins,376867,4000000.0,Drama,4975722,en,14.171675,/qAwFbszz0kRyTuXmMeKQZCX3Q2O.jpg,Plan B Entertainment,2016-10-21,65046687.0,Released,Moonlight,7.3
Zach Galifianakis,Jared Hess,213681,25000000.0,Action,2461150,en,9.434588,/4CXgye1p8Vr7taDG389QhhHDUZ4.jpg,Broadway Video,2016-09-29,29200000.0,Released,Masterminds,5.6
Art Parkinson,Travis Knight,313297,60000000.0,Animation,4302938,en,12.321832,/3Kr9CIIMcXTPlm6cdZ9y3QTe4Y7.jpg,Laika Entertainment,2016-08-18,69929545.0,Released,Kubo and the Two Strings,7.7
Renée Zellweger,Sharon Maguire,95610,35000000.0,Comedy,1473832,en,10.754139,/j8di6S3mUuFe5Yz8etRG8yG5EeE.jpg,Universal Pictures,2016-09-14,211952420.0,Released,Bridget Jones's Baby,6.3
Michael Fassbender,Derek Cianfrance,283552,20000000.0,Drama,2547584,en,8.483245,/pEFRzXtLmxYNjGd0XqJDHPDFKB2.jpg,DreamWorks SKG,2016-09-02,25956113.0,Released,The Light Between Oceans,6.9
Kate Mara,Luke Scott,377264,8000000.0,Horror,4520364,en,12.521071,/oY5YBkruSCh36kRTzB4W2Li70fj.jpg,Twentieth Century-Fox,2016-09-01,8810591.0,Released,Morgan,5.7
Madina Nalwanga,Mira Nair,317557,15000000.0,Drama,4341582,en,6.164561,/8nIIoHuV1c8orDNCyTcHuDhoc4q.jpg,Walt Disney Pictures,2016-09-23,10367161.0,Released,Queen of Katwe,7.1
Mark Wahlberg,Peter Berg,296524,110000000.0,Drama,1860357,en,13.1984,/7D6hM7IR0TbQmNvSZVtEiPM3H5h.jpg,Di Bonaventura Pictures,2016-09-29,121790373.0,Released,Deepwater Horizon,6.5
Eva Green,Tim Burton,283366,110000000.0,Drama,1935859,en,36.262655,/AvekzUdI8HZnImdQulmTTmAZXrC.jpg,Ingenious Media,2016-09-28,296485719.0,Released,Miss Peregrine's Home for Peculiar Children,6.5
